Date,Open,High,Low,Close,Adj Close,Volume
2016-11-17,16.761000,16.761000,16.761000,16.761000,16.761000,0
2016-11-18,16.613001,16.613001,16.613001,16.613001,16.613001,3
2016-11-20,null,null,null,null,null,null
2016-11-21,16.511999,16.549999,16.511999,16.511999,16.511999,3
2016-11-22,16.622999,16.622999,16.622999,16.622999,16.622999,2
2016-11-23,16.254999,16.382999,16.254999,16.382999,16.382999,2
2016-11-25,16.540001,16.540001,16.464001,16.464001,16.464001,1
2016-11-27,null,null,null,null,null,null
2016-11-28,16.577999,16.577999,16.577999,16.577999,16.577999,66688
2016-11-29,16.605000,16.700001,16.389999,16.660999,16.660999,17875
2016-11-30,16.545000,16.715000,16.395000,16.406000,16.406000,1213
2016-12-01,16.495001,16.629999,16.250000,16.427000,16.427000,777
2016-12-02,16.615000,16.775000,16.305000,16.753000,16.753000,144
2016-12-04,null,null,null,null,null,null
2016-12-05,16.905001,16.959999,16.525000,16.823999,16.823999,204
2016-12-06,16.840000,16.860001,16.740000,16.740000,16.740000,268
2016-12-07,16.665001,17.202999,16.645000,17.202999,17.202999,40
2016-12-08,17.100000,17.110001,16.995001,17.025000,17.025000,75
2016-12-09,16.980000,17.020000,16.820000,16.896999,16.896999,186
2016-12-11,null,null,null,null,null,null
2016-12-12,16.830000,17.145000,16.830000,17.115999,17.115999,104
2016-12-13,17.075001,17.150000,16.764999,16.910999,16.910999,201
2016-12-14,17.139999,17.152000,16.799999,17.152000,17.152000,164
2016-12-15,16.500000,16.500000,15.890000,15.897000,15.897000,420
2016-12-16,16.000000,16.153000,16.000000,16.153000,16.153000,135
2016-12-18,null,null,null,null,null,null
2016-12-19,16.000000,16.025999,15.980000,16.025999,16.025999,9
2016-12-20,15.710000,16.054001,15.700000,16.054001,16.054001,17
2016-12-21,16.105000,16.125000,15.918000,15.918000,15.918000,187
2016-12-22,15.915000,15.970000,15.790000,15.815000,15.815000,75
2016-12-23,15.775000,15.800000,15.704000,15.704000,15.704000,10
2016-12-25,null,null,null,null,null,null
2016-12-27,15.840000,15.929000,15.840000,15.929000,15.929000,14
2016-12-28,16.000000,16.025000,15.875000,15.988000,15.988000,397
2016-12-29,15.995000,16.200001,15.995000,16.163000,16.163000,119
2016-12-30,16.235001,16.235001,15.860000,15.936000,15.936000,155
2017-01-01,null,null,null,null,null,null
2017-01-03,16.040001,16.434999,16.030001,16.356001,16.356001,6
2017-01-04,16.400000,16.499001,16.395000,16.499001,16.499001,7
2017-01-05,16.645000,16.709999,16.584000,16.584000,16.584000,5
2017-01-06,16.375000,16.490000,16.375000,16.466000,16.466000,4
2017-01-08,null,null,null,null,null,null
2017-01-09,16.445000,16.660000,16.445000,16.629999,16.629999,4
2017-01-10,16.635000,16.802999,16.594999,16.802999,16.802999,242
2017-01-11,16.610001,16.783001,16.610001,16.783001,16.783001,3
2017-01-12,16.780001,16.780001,16.780001,16.780001,16.780001,5
2017-01-13,16.719999,16.719999,16.719999,16.719999,16.719999,9
2017-01-15,null,null,null,null,null,null
2017-01-17,17.101999,17.101999,17.101999,17.101999,17.101999,104
2017-01-18,17.235001,17.235001,17.209999,17.235001,17.235001,104
2017-01-19,16.966999,16.966999,16.966999,16.966999,16.966999,4
2017-01-20,16.924999,17.120001,16.924999,16.997000,16.997000,67
2017-01-22,null,null,null,null,null,null
2017-01-23,17.200001,17.200001,17.129999,17.150000,17.150000,10
2017-01-24,17.149000,17.149000,17.149000,17.149000,17.149000,2
2017-01-25,16.830000,16.959999,16.830000,16.944000,16.944000,5
2017-01-26,16.813999,16.813999,16.813999,16.813999,16.813999,0
2017-01-27,17.100000,17.100000,17.100000,17.100000,17.100000,159
2017-01-29,null,null,null,null,null,null
2017-01-30,17.150000,17.150000,17.122000,17.122000,17.122000,26
2017-01-31,17.330000,17.559999,17.330000,17.511999,17.511999,29
2017-02-01,17.450001,17.590000,17.420000,17.420000,17.420000,15
2017-02-02,17.670000,17.670000,17.402000,17.402000,17.402000,19
2017-02-03,17.405001,17.452999,17.405001,17.452999,17.452999,2
2017-02-05,null,null,null,null,null,null
2017-02-06,17.594999,17.730000,17.570000,17.667000,17.667000,25
2017-02-07,17.575001,17.733000,17.575001,17.733000,17.733000,6
2017-02-08,17.645000,17.799999,17.645000,17.683001,17.683001,16
2017-02-09,17.750000,17.815001,17.719999,17.719999,17.719999,109
2017-02-10,17.580000,17.965000,17.580000,17.912001,17.912001,67
2017-02-12,null,null,null,null,null,null
2017-02-13,17.900000,17.900000,17.804001,17.804001,17.804001,8
2017-02-14,17.872000,17.959999,17.872000,17.872000,17.872000,26
2017-02-15,17.920000,17.959999,17.920000,17.947001,17.947001,24
2017-02-16,18.049999,18.063000,18.049999,18.063000,18.063000,16
2017-02-17,18.004999,18.049999,18.004999,18.018999,18.018999,175
2017-02-19,null,null,null,null,null,null
2017-02-21,17.990000,18.049999,17.959999,17.990000,17.990000,189
2017-02-22,17.941999,17.941999,17.941999,17.941999,17.941999,18
2017-02-23,18.055000,18.113001,18.055000,18.113001,18.113001,68
2017-02-24,18.334999,18.334999,18.334999,18.334999,18.334999,75359
2017-02-26,null,null,null,null,null,null
2017-02-27,18.355000,18.475000,18.205000,18.354000,18.354000,24873
2017-02-28,18.290001,18.445000,18.235001,18.420000,18.420000,4006
2017-03-01,18.295000,18.455000,18.250000,18.443001,18.443001,985
2017-03-02,18.405001,18.405001,17.690001,17.705000,17.705000,898
2017-03-03,17.790001,17.945000,17.625000,17.697001,17.697001,451
2017-03-05,null,null,null,null,null,null
2017-03-06,17.900000,17.900000,17.700001,17.725000,17.725000,304
2017-03-07,17.719999,17.719999,17.465000,17.492001,17.492001,359
2017-03-08,17.485001,17.500000,17.209999,17.257000,17.257000,886
2017-03-09,17.160000,17.254999,16.924999,16.993000,16.993000,108
2017-03-10,16.924999,17.049999,16.834999,16.882999,16.882999,170
2017-03-12,null,null,null,null,null,null
2017-03-13,16.975000,17.090000,16.934999,16.934999,16.934999,207
2017-03-14,16.924999,16.959999,16.888000,16.888000,16.888000,92
2017-03-15,16.900000,17.219999,16.820000,16.888000,16.888000,122
2017-03-16,17.389999,17.469999,17.254999,17.296000,17.296000,226
2017-03-17,17.299999,17.379000,17.280001,17.379000,17.379000,59
2017-03-19,null,null,null,null,null,null
2017-03-20,17.424999,17.424999,17.355000,17.403000,17.403000,83
2017-03-21,17.334999,17.549999,17.334999,17.549999,17.549999,21
2017-03-22,17.549999,17.549999,17.540001,17.545000,17.545000,11
2017-03-23,17.575001,17.575001,17.563000,17.563000,17.563000,29
2017-03-24,17.719999,17.719999,17.719999,17.719999,17.719999,244
2017-03-26,null,null,null,null,null,null
2017-03-27,18.080000,18.100000,18.080000,18.080000,18.080000,10
2017-03-28,18.145000,18.225000,18.139999,18.225000,18.225000,74
2017-03-29,18.228001,18.228001,18.228001,18.228001,18.228001,56
2017-03-30,18.160000,18.250000,18.160000,18.184999,18.184999,61
2017-03-31,18.120001,18.235001,18.115000,18.235001,18.235001,19
2017-04-02,null,null,null,null,null,null
2017-04-03,18.219999,18.219999,18.191000,18.191000,18.191000,24
2017-04-04,18.302000,18.302000,18.302000,18.302000,18.302000,10
2017-04-05,18.215000,18.215000,18.165001,18.166000,18.166000,33
2017-04-06,18.170000,18.225000,18.170000,18.225000,18.225000,139
2017-04-07,18.350000,18.424999,18.129999,18.129999,18.129999,9
2017-04-09,null,null,null,null,null,null
2017-04-10,17.820000,17.893999,17.750000,17.893999,17.893999,57
2017-04-11,18.040001,18.290001,18.040001,18.233000,18.233000,24
2017-04-12,18.320000,18.389999,18.278999,18.278999,18.278999,137
2017-04-13,18.475000,18.500000,18.469999,18.489000,18.489000,7
2017-04-16,null,null,null,null,null,null
2017-04-17,18.493000,18.493000,18.430000,18.493000,18.493000,7
2017-04-18,18.250999,18.250999,18.250999,18.250999,18.250999,67
2017-04-19,18.136000,18.136000,18.136000,18.136000,18.136000,67
2017-04-20,17.992001,17.992001,17.992001,17.992001,17.992001,0
2017-04-21,17.985001,17.990000,17.830000,17.830000,17.830000,35
2017-04-23,null,null,null,null,null,null
2017-04-24,17.848000,17.848000,17.848000,17.848000,17.848000,4
2017-04-25,17.580999,17.580999,17.559999,17.580999,17.580999,29
2017-04-26,17.353001,17.353001,17.353001,17.353001,17.353001,102002
2017-04-27,17.459999,17.469999,17.205000,17.264999,17.264999,35737
2017-04-28,17.225000,17.375000,17.129999,17.191000,17.191000,1538
2017-04-30,null,null,null,null,null,null
2017-05-01,17.184999,17.215000,16.760000,16.780001,16.780001,1436
2017-05-02,16.855000,16.955000,16.754999,16.768999,16.768999,543
2017-05-03,16.799999,16.834999,16.420000,16.487000,16.487000,1233
2017-05-04,16.424999,16.549999,16.209999,16.243999,16.243999,679
2017-05-05,16.290001,16.465000,16.195000,16.215000,16.215000,193
2017-05-07,null,null,null,null,null,null
2017-05-08,16.260000,16.395000,16.198999,16.198999,16.198999,148
2017-05-09,16.145000,16.184999,16.007999,16.007999,16.007999,89
2017-05-10,16.145000,16.235001,16.100000,16.150999,16.150999,125
2017-05-11,16.155001,16.315001,16.155001,16.209000,16.209000,71
2017-05-12,16.285000,16.405001,16.280001,16.346001,16.346001,36
2017-05-14,null,null,null,null,null,null
2017-05-15,16.434999,16.735001,16.424999,16.561001,16.561001,82
2017-05-16,16.580000,16.775000,16.580000,16.693001,16.693001,51
2017-05-17,16.855000,16.955000,16.740000,16.851999,16.851999,124
2017-05-18,16.700001,16.705000,16.510000,16.621000,16.621000,57
2017-05-19,16.525000,16.775000,16.525000,16.750000,16.750000,73
2017-05-21,null,null,null,null,null,null
2017-05-22,17.143000,17.143000,17.143000,17.143000,17.143000,2
2017-05-23,17.080000,17.230000,17.010000,17.091000,17.091000,66
2017-05-24,16.990000,17.077000,16.990000,17.077000,17.077000,16
2017-05-25,17.165001,17.190001,17.150000,17.152000,17.152000,86
2017-05-26,17.105000,17.309999,17.100000,17.283001,17.283001,448
2017-05-28,null,null,null,null,null,null
2017-05-30,17.334999,17.400000,17.209999,17.388000,17.388000,884
2017-05-31,17.209999,17.368000,17.209999,17.368000,17.368000,47
2017-06-01,17.299999,17.305000,17.025000,17.243000,17.243000,83
2017-06-02,17.205000,17.504999,17.120001,17.487000,17.487000,254
2017-06-04,null,null,null,null,null,null
2017-06-05,17.545000,17.600000,17.545000,17.547001,17.547001,11
2017-06-06,17.510000,17.695000,17.510000,17.677000,17.677000,18
2017-06-07,17.625000,17.690001,17.510000,17.587000,17.587000,97
2017-06-08,17.594999,17.605000,17.365000,17.384001,17.384001,23
2017-06-09,17.455000,17.455000,17.174999,17.193001,17.193001,34
2017-06-11,null,null,null,null,null,null
2017-06-12,17.115000,17.115000,16.914000,16.914000,16.914000,7
2017-06-13,16.915001,16.915001,16.738001,16.738001,16.738001,35
2017-06-14,16.840000,17.180000,16.840000,17.107000,17.107000,80
2017-06-15,16.629999,16.730000,16.629999,16.691000,16.691000,13
2017-06-16,16.735001,16.735001,16.636000,16.636000,16.636000,4
2017-06-18,null,null,null,null,null,null
2017-06-19,16.510000,16.530001,16.483000,16.483000,16.483000,13
2017-06-20,16.469999,16.570000,16.375000,16.398001,16.398001,51
2017-06-21,16.459999,16.469999,16.330000,16.355000,16.355000,22
2017-06-22,16.440001,16.490000,16.440001,16.490000,16.490000,4
2017-06-23,16.650000,16.650000,16.628000,16.628000,16.628000,1
2017-06-25,null,null,null,null,null,null
2017-06-26,16.424999,16.559999,16.424999,16.559999,16.559999,4
2017-06-27,16.576000,16.576000,16.576000,16.576000,16.576000,0
2017-06-28,16.745001,16.745001,16.684999,16.715000,16.715000,76357
2017-06-29,16.770000,16.860001,16.555000,16.586000,16.586000,17565
2017-06-30,16.590000,16.629999,16.440001,16.568001,16.568001,1336
2017-07-02,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,16.100000,16.100000,15.835000,15.842000,15.842000,615
2017-07-06,15.995000,16.000000,15.885000,15.927000,15.927000,185
2017-07-07,15.960000,15.965000,15.300000,15.371000,15.371000,301
2017-07-09,null,null,null,null,null,null
2017-07-10,15.540000,15.615000,15.150000,15.577000,15.577000,286
2017-07-11,15.575000,15.760000,15.400000,15.697000,15.697000,163
2017-07-12,15.770000,15.875000,15.760000,15.839000,15.839000,61
2017-07-13,15.890000,15.890000,15.640000,15.642000,15.642000,20
2017-07-14,15.635000,15.965000,15.585000,15.884000,15.884000,62
2017-07-16,null,null,null,null,null,null
2017-07-17,16.100000,16.110001,16.040001,16.049999,16.049999,55
2017-07-18,16.025000,16.254999,16.025000,16.222000,16.222000,97
2017-07-19,16.139999,16.250999,16.129999,16.250999,16.250999,47
2017-07-20,16.180000,16.325001,16.135000,16.299000,16.299000,72
2017-07-21,16.250000,16.440001,16.250000,16.410000,16.410000,69
2017-07-23,null,null,null,null,null,null
2017-07-24,16.415001,16.465000,16.355000,16.398001,16.398001,124
2017-07-25,16.410000,16.497000,16.264999,16.497000,16.497000,33
2017-07-26,16.400000,16.610001,16.365000,16.415001,16.415001,100
2017-07-27,16.625000,16.650000,16.528999,16.528999,16.528999,159
2017-07-28,16.495001,16.690001,16.490000,16.664000,16.664000,78
2017-07-30,null,null,null,null,null,null
2017-07-31,16.735001,16.825001,16.730000,16.750000,16.750000,276
2017-08-01,16.635000,16.785000,16.635000,16.728001,16.728001,38
2017-08-02,16.697001,16.697001,16.697001,16.697001,16.697001,6
2017-08-03,16.594000,16.594000,16.594000,16.594000,16.594000,2
2017-08-04,16.264999,16.264999,16.205000,16.222000,16.222000,2
2017-08-06,null,null,null,null,null,null
2017-08-07,16.200001,16.235001,16.090000,16.221001,16.221001,4
2017-08-08,16.365000,16.420000,16.340000,16.360001,16.360001,35
2017-08-09,16.504999,16.850000,16.475000,16.834000,16.834000,85
2017-08-10,16.945000,17.209999,16.945000,17.035999,17.035999,169
2017-08-11,17.094999,17.105000,17.020000,17.041000,17.041000,49
2017-08-13,null,null,null,null,null,null
2017-08-14,17.055000,17.115000,16.990000,17.093000,17.093000,56
2017-08-15,16.690001,16.690001,16.690001,16.690001,16.690001,15
2017-08-16,16.695000,17.065001,16.695000,16.917000,16.917000,28
2017-08-17,17.129999,17.129999,16.990000,17.030001,17.030001,57
2017-08-18,16.980000,16.980000,16.980000,16.980000,16.980000,25
2017-08-20,null,null,null,null,null,null
2017-08-21,16.995001,16.995001,16.995001,16.995001,16.995001,16
2017-08-22,16.962000,16.962000,16.962000,16.962000,16.962000,15
2017-08-23,17.032000,17.032000,17.032000,17.032000,17.032000,37
2017-08-24,17.055000,17.059999,16.952000,16.952000,16.952000,50
2017-08-25,16.952000,17.038000,16.952000,17.038000,17.038000,71
2017-08-27,null,null,null,null,null,null
2017-08-28,17.431000,17.431000,17.431000,17.431000,17.431000,0
